fulfilment,saleschannel,shipservicelevel,category,size,qty,amount,shipcity,shipstate,b2b,Purchased_day,Purchased_month,rejected,Price_Pred
Amazon,Amazon.in,Standard,Set,M,0,665.1355519636998,CHIRAMANANGAD,KERALA,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,Top,M,1,574.0,GREATER NOIDA,UTTAR PRADESH,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,399.0,VISAKHAPATNAM,ANDHRA PRADESH,False,18,4,not rejected,753.16
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,"Khadki,pune",MAHARASHTRA,False,18,4,rejected,431.08666666666664
Merchant,Amazon.in,Standard,kurta,XL,1,459.0,DAUND,MAHARASHTRA,False,18,4,not rejected,477.279
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,BARKI SARAIYA,JHARKHAND,False,18,4,rejected,380.54
Merchant,Amazon.in,Standard,kurta,M,0,665.1355519636998,THODUPUZHA,KERALA,False,18,4,rejected,475.52
Merchant,Amazon.in,Standard,Western Dress,M,1,413.0,BENGALURU,KARNATAKA,False,18,4,not rejected,397.45
Merchant,Amazon.in,Standard,kurta,XL,1,376.0,CHEBROLE KHANDRIKA,ANDHRA PRADESH,False,18,4,not rejected,647.84
Merchant,Amazon.in,Standard,Bottom,3XL,0,359.05,CHITTOOR,ANDHRA PRADESH,False,18,4,rejected,767.61
Merchant,Amazon.in,Standard,kurta,XXL,1,568.0,NAVI MUMBAI,MAHARASHTRA,False,18,4,not rejected,389.824
Merchant,Amazon.in,Standard,Set,3XL,1,613.0,HYDERABAD,TELANGANA,False,18,4,not rejected,607.13
Merchant,Amazon.in,Standard,kurta,XL,0,540.95,NAVI MUMBAI,MAHARASHTRA,False,18,4,rejected,880.55
Merchant,Amazon.in,Standard,kurta,M,0,380.0,Bengaluru 560020,KARNATAKA,False,18,4,rejected,892.69
Amazon,Amazon.in,Expedited,kurta,XL,0,665.1355519636998,BOKARO STEEL CITY,JHARKHAND,False,18,4,rejected,854.1285714285715
Merchant,Amazon.in,Standard,Blouse,Free,1,419.0,RANCHI,JHARKHAND,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,XXL,1,653.0,BENGALURU,KARNATAKA,False,18,4,not rejected,535.47
Merchant,Amazon.in,Standard,Top,XL,1,540.0,NAGERCOIL,TAMIL NADU,False,18,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,PATNA,BIHAR,False,18,4,rejected,443.45333333333326
Merchant,Amazon.in,Standard,kurta,M,0,665.1355519636998,PATNA,BIHAR,False,18,4,rejected,665.0
Amazon,Amazon.in,Expedited,Set,XS,0,665.1355519636998,SECUNDERABAD,TELANGANA,False,18,4,rejected,471.11699999999996
Merchant,Amazon.in,Standard,kurta,XL,1,665.1355519636998,BENGALURU,KARNATAKA,False,18,4,not rejected,767.9783333333332
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,GOPALAPURAM,ANDHRA PRADESH,False,18,4,rejected,739.88
Merchant,Amazon.in,Standard,kurta,S,1,368.0,GURUGRAM,HARYANA,False,18,4,not rejected,628.0899999999999
Merchant,Amazon.in,Standard,kurta,L,1,459.0,PUNE,MAHARASHTRA,False,18,4,not rejected,771.46
Merchant,Amazon.in,Standard,kurta,XXL,1,363.0,CHENNAI,TAMIL NADU,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,3XL,0,492.38,MUMBAI - 400062,MAHARASHTRA,False,18,4,rejected,495.1
Merchant,Amazon.in,Standard,Set,XS,0,665.1355519636998,PASIGHAT,ARUNACHAL PRADESH,False,18,4,rejected,862.72
Merchant,Amazon.in,Standard,Set,L,1,582.0,NEW DELHI,DELHI,False,18,4,not rejected,753.0169999999999
Merchant,Amazon.in,Standard,Set,L,0,665.1355519636998,BENGALURU,KARNATAKA,False,18,4,rejected,776.53
Merchant,Amazon.in,Standard,kurta,XL,0,380.0,FARIDABAD,HARYANA,False,18,4,rejected,687.19
Merchant,Amazon.in,Standard,kurta,L,1,665.1355519636998,NOIDA,UTTAR PRADESH,False,18,4,not rejected,806.78
Merchant,Amazon.in,Standard,Set,XXL,0,665.1355519636998,MUMBAI,MAHARASHTRA,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,L,1,259.0,CUNCOLIM,GOA,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,XXL,1,665.1355519636998,Pirna,GOA,False,18,4,not rejected,434.99
Merchant,Amazon.in,Standard,Western Dress,L,1,744.0,NEW DELHI,DELHI,False,18,4,not rejected,726.7719999999999
Merchant,Amazon.in,Standard,Set,L,1,1099.0,BENGALURU,KARNATAKA,False,18,4,not rejected,665.0
Amazon,Amazon.in,Expedited,kurta,XS,0,665.1355519636998,Mumbai,MAHARASHTRA,False,18,4,rejected,772.5066666666665
Merchant,Amazon.in,Standard,kurta,L,1,665.1355519636998,JAIPUR,RAJASTHAN,False,18,4,not rejected,541.37
Merchant,Amazon.in,Standard,kurta,XXL,1,476.0,PATNA,BIHAR,False,18,4,not rejected,603.6023333333334
Merchant,Amazon.in,Standard,Western Dress,S,1,721.0,THALASSERY,KERALA,False,18,4,not rejected,462.1884285714285
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,PUNE,MAHARASHTRA,False,18,4,rejected,477.385
Merchant,Amazon.in,Standard,Set,M,1,654.0,NOIDA,UTTAR PRADESH,False,18,4,rejected,575.3416666666667
Merchant,Amazon.in,Standard,kurta,XL,1,459.0,"METTUR,Salem",TAMIL NADU,False,18,4,not rejected,607.73
Merchant,Amazon.in,Standard,Blouse,Free,1,419.0,BENGALURU,KARNATAKA,False,18,4,not rejected,796.73
Merchant,Amazon.in,Standard,kurta,3XL,1,495.0,KOLKATA,WEST BENGAL,False,18,4,not rejected,393.31
Amazon,Amazon.in,Expedited,Set,3XL,1,591.0,KOLKATA,WEST BENGAL,False,18,4,rejected,646.435
Merchant,Amazon.in,Standard,Set,XXL,1,653.0,Kotturu,ANDHRA PRADESH,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,399.0,SASARAM,BIHAR,False,18,4,not rejected,752.1925
Amazon,Amazon.in,Expedited,Set,3XL,1,626.0,BENGALURU,KARNATAKA,False,18,4,rejected,418.565
Merchant,Amazon.in,Standard,kurta,L,1,475.0,dehradun,UTTARAKHAND,False,18,4,not rejected,745.56
Amazon,Amazon.in,Expedited,Western Dress,XS,0,665.1355519636998,Aluva,KERALA,False,18,4,rejected,520.76
Merchant,Amazon.in,Standard,Set,M,0,622.86,REWA,MADHYA PRADESH,False,18,4,rejected,519.28
Merchant,Amazon.in,Standard,kurta,M,1,399.0,VELLORE,TAMIL NADU,False,18,4,rejected,710.595
Merchant,Amazon.in,Standard,kurta,3XL,1,517.0,Pune,MAHARASHTRA,False,18,4,rejected,785.3616666666667
Merchant,Amazon.in,Standard,Ethnic Dress,XXL,0,951.43,HYDERABAD,TELANGANA,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,Set,L,0,1005.36,Ranikhet,UTTARAKHAND,False,18,4,rejected,739.41
Merchant,Amazon.in,Standard,Western Dress,M,1,771.0,BENGALURU,KARNATAKA,False,18,4,not rejected,739.89
Merchant,Amazon.in,Standard,kurta,3XL,1,568.0,Kathar,PUNJAB,False,18,4,not rejected,763.13
Merchant,Amazon.in,Standard,kurta,L,1,399.0,KOLKATA,WEST BENGAL,False,18,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Set,XXL,1,660.0,TENKASI,TAMIL NADU,False,18,4,rejected,419.57599999999996
Merchant,Amazon.in,Standard,kurta,M,1,399.0,Haldwani,UTTARAKHAND,False,18,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Top,XS,0,665.1355519636998,GURUGRAM,HARYANA,False,18,4,rejected,520.43
Merchant,Amazon.in,Standard,kurta,XL,1,259.0,THANE,MAHARASHTRA,False,18,4,not rejected,711.12
Merchant,Amazon.in,Standard,Set,L,1,696.0,DHARWAD,KARNATAKA,False,18,4,not rejected,775.85
Merchant,Amazon.in,Standard,Set,M,1,654.0,JODHPUR,RAJASTHAN,False,18,4,not rejected,629.5008571428572
Merchant,Amazon.in,Standard,Top,XL,1,574.0,UTTARNAYABAD,WEST BENGAL,False,18,4,not rejected,771.77
Merchant,Amazon.in,Standard,Set,M,0,665.1355519636998,JODHPUR,RAJASTHAN,False,18,4,rejected,788.23
Merchant,Amazon.in,Standard,Western Dress,M,1,744.0,DIMAPUR,NAGALAND,False,18,4,not rejected,519.33
Merchant,Amazon.in,Standard,kurta,S,1,459.0,GUNTUR,ANDHRA PRADESH,False,18,4,not rejected,658.5
Merchant,Amazon.in,Standard,Set,XL,1,665.1355519636998,PITHORAGARH,UTTARAKHAND,False,18,4,not rejected,809.9095
Merchant,Amazon.in,Standard,Set,XS,1,788.0,BANGALORE,KARNATAKA,False,18,4,not rejected,769.7
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,487.94
Merchant,Amazon.in,Standard,Saree,Free,0,856.19,GURUGRAM,HARYANA,False,18,4,rejected,471.25
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,NEW Delhi,DELHI,False,18,4,rejected,775.61
Amazon,Amazon.in,Expedited,Set,XL,0,665.1355519636998,EAST DELHI,Delhi,False,18,4,rejected,566.7133333333334
Amazon,Amazon.in,Expedited,Set,XL,0,665.1355519636998,BELA PRATAPGARH,UTTAR PRADESH,False,18,4,rejected,370.1
Amazon,Amazon.in,Expedited,Set,M,1,999.0,MAHBUBNAGAR,TELANGANA,False,18,4,rejected,461.033
Merchant,Amazon.in,Standard,Western Dress,M,1,885.0,AHMEDABAD,Gujarat,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,L,1,458.0,MALERKOTLA,PUNJAB,False,18,4,not rejected,438.44
Merchant,Amazon.in,Standard,kurta,L,1,399.0,NEW DELHI,DELHI,False,18,4,not rejected,687.16
Merchant,Amazon.in,Standard,kurta,XXL,1,299.0,MYSURU,KARNATAKA,False,18,4,not rejected,421.6091666666666
Merchant,Amazon.in,Standard,Western Dress,M,1,744.0,GORANTLA,ANDHRA PRADESH,False,18,4,not rejected,629.28
Merchant,Amazon.in,Standard,Set,L,1,999.0,Hyderabad,TELANGANA,False,18,4,not rejected,710.84
Amazon,Amazon.in,Expedited,kurta,XXL,0,665.1355519636998,KALYAN,MAHARASHTRA,False,18,4,rejected,689.28
Merchant,Amazon.in,Standard,Western Dress,XL,1,885.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,463.41
Merchant,Amazon.in,Standard,Set,XL,1,591.0,BENGALURU,KARNATAKA,False,18,4,not rejected,772.9916666666666
Amazon,Amazon.in,Expedited,kurta,M,1,399.0,HOSUR,TAMIL NADU,False,18,4,rejected,669.08
Amazon,Amazon.in,Expedited,kurta,L,0,665.1355519636998,KOLKATA,WEST BENGAL,False,18,4,rejected,598.5866666666666
Merchant,Amazon.in,Standard,kurta,L,0,540.95,NEW DELHI,DELHI,False,18,4,rejected,518.894
Merchant,Amazon.in,Standard,Set,S,1,654.0,RAMPUR,HIMACHAL PRADESH,False,18,4,not rejected,856.74
Merchant,Amazon.in,Standard,Western Dress,XL,1,443.0,KOLKATA,WEST BENGAL,False,18,4,not rejected,621.06
Merchant,Amazon.in,Standard,kurta,S,1,399.0,VIJAPURA,KARNATAKA,False,18,4,not rejected,471.6313333333334
Merchant,Amazon.in,Standard,kurta,M,1,568.0,DULIAJAN,ASSAM,False,18,4,not rejected,678.2526666666669
Merchant,Amazon.in,Standard,Set,XXL,1,909.0,THIRUVANANTHAPURAM,KERALA,False,18,4,not rejected,815.6
Merchant,Amazon.in,Standard,Set,M,1,654.0,NEW DELHI,DELHI,False,18,4,rejected,503.15
Merchant,Amazon.in,Standard,Top,L,1,625.0,NEW DELHI,DELHI,False,18,4,not rejected,446.07833333333326
Merchant,Amazon.in,Standard,kurta,3XL,1,399.0,HYDERABAD,TELANGANA,False,18,4,not rejected,533.7833333333333
Amazon,Amazon.in,Expedited,Set,XL,0,665.1355519636998,JHANSI,UTTAR PRADESH,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,1,399.0,Navi Mumbai,MAHARASHTRA,False,18,4,not rejected,1001.14
Merchant,Amazon.in,Standard,kurta,XL,1,475.0,hyderabad,TELANGANA,False,18,4,rejected,438.712
Merchant,Amazon.in,Standard,kurta,M,1,399.0,BAMORA,MADHYA PRADESH,False,18,4,not rejected,319.62
Merchant,Amazon.in,Standard,Set,S,1,665.1355519636998,NASHIK,MAHARASHTRA,False,18,4,not rejected,785.8825
Merchant,Amazon.in,Standard,kurta,3XL,0,665.1355519636998,New Delhi,New Delhi,False,18,4,rejected,720.2733333333333
Merchant,Amazon.in,Standard,Set,XXL,1,939.0,DEHRADUN,UTTARAKHAND,False,18,4,not rejected,425.67
Merchant,Amazon.in,Standard,Set,S,1,824.0,Palampur,HIMACHAL PRADESH,False,18,4,not rejected,656.61
Merchant,Amazon.in,Standard,Set,M,1,654.0,THANE,MAHARASHTRA,False,18,4,not rejected,727.0866666666666
Merchant,Amazon.in,Standard,kurta,XXL,1,280.0,VISAKHAPATNAM,ANDHRA PRADESH,False,18,4,rejected,736.95
Merchant,Amazon.in,Standard,Western Dress,M,0,665.1355519636998,mumbai,MAHARASHTRA,False,18,4,rejected,796.5475
Merchant,Amazon.in,Standard,Set,L,1,1099.0,Meerut,UTTAR PRADESH,False,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,M,0,380.0,SASARAM,BIHAR,False,18,4,rejected,646.1675
Merchant,Amazon.in,Standard,Set,XXL,1,579.0,Hyderabad,TELANGANA,False,18,4,not rejected,748.1283333333334
Merchant,Amazon.in,Standard,Western Dress,M,1,744.0,BENGALURU,KARNATAKA,False,18,4,not rejected,508.47304761904763
Merchant,Amazon.in,Standard,kurta,M,1,399.0,BENGALURU,KARNATAKA,False,18,4,not rejected,770.36
Merchant,Amazon.in,Standard,kurta,M,1,685.0,VERAVAL,Gujarat,True,18,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,S,1,888.0,KARNAWAL,UTTAR PRADESH,False,18,4,not rejected,691.8359166666665
Merchant,Amazon.in,Standard,Set,M,1,597.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,461.01366666666667
Merchant,Amazon.in,Standard,kurta,3XL,1,471.0,FARIDABAD,HARYANA,False,18,4,not rejected,774.78
Merchant,Amazon.in,Standard,kurta,L,1,568.0,BENGALURU,KARNATAKA,False,18,4,not rejected,451.01916666666665
Merchant,Amazon.in,Standard,Top,XL,1,625.0,BENGALURU,KARNATAKA,False,18,4,not rejected,630.8820000000001
Merchant,Amazon.in,Standard,kurta,M,1,299.0,NASHIK,MAHARASHTRA,False,18,4,not rejected,704.4466666666666
Merchant,Amazon.in,Standard,Set,M,1,680.0,NEW DELHI,DELHI,False,18,4,not rejected,575.94
Merchant,Amazon.in,Standard,Set,M,1,654.0,CHANDIGARH,CHANDIGARH,False,18,4,not rejected,877.51
Merchant,Amazon.in,Standard,kurta,S,1,399.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,794.34
Amazon,Amazon.in,Expedited,kurta,L,0,665.1355519636998,BENGALURU 560085,KARNATAKA,False,18,4,rejected,846.8775
Merchant,Amazon.in,Standard,Set,L,1,788.0,SEHORE,MADHYA PRADESH,False,18,4,not rejected,425.54540476190465
Amazon,Amazon.in,Expedited,Set,M,0,665.1355519636998,SEHORE,MADHYA PRADESH,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,kurta,3XL,1,517.0,Bengaluru,KARNATAKA,False,18,4,not rejected,825.35
Merchant,Amazon.in,Standard,Western Dress,M,1,744.0,VIJAYAWADA,ANDHRA PRADESH,False,18,4,rejected,479.35
Merchant,Amazon.in,Standard,kurta,XXL,0,357.14,MUMBAI,MAHARASHTRA,False,18,4,rejected,412.56
Merchant,Amazon.in,Standard,kurta,M,1,399.0,BILASPUR,CHHATTISGARH,False,18,4,not rejected,868.3886904761904
Merchant,Amazon.in,Standard,Top,XL,1,387.0,CHENNAI,TAMIL NADU,False,18,4,not rejected,446.767
Merchant,Amazon.in,Standard,kurta,3XL,1,471.0,CHENNAI,TAMIL NADU,False,18,4,not rejected,476.24033333333335
Merchant,Amazon.in,Standard,kurta,XXL,0,357.14,MUMBAI,MAHARASHTRA,False,18,4,rejected,470.5866666666667
Merchant,Amazon.in,Standard,kurta,3XL,1,471.0,Kallakurichi,TAMIL NADU,False,18,4,not rejected,774.54
Merchant,Amazon.in,Standard,kurta,S,0,665.1355519636998,VIZIANAGARAM,ANDHRA PRADESH,False,18,4,rejected,797.385
Merchant,Amazon.in,Standard,Top,L,1,423.0,MUMBAI,MAHARASHTRA,False,18,4,not rejected,430.59
Amazon,Amazon.in,Expedited,Set,XL,1,635.0,LUDHIANA,PUNJAB,False,18,4,rejected,543.145
Merchant,Amazon.in,Standard,Set,M,1,788.0,Thrissur,KERALA,False,18,4,not rejected,408.32
Merchant,Amazon.in,Standard,Set,M,1,939.0,PUNE,MAHARASHTRA,False,18,4,not rejected,663.1153333333333
Merchant,Amazon.in,Standard,Set,S,1,654.0,SHIMLA,HIMACHAL PRADESH,False,18,4,not rejected,523.9983333333333
Merchant,Amazon.in,Standard,kurta,XXL,1,316.0,JATARI,UTTAR PRADESH,False,18,4,not rejected,700.8183333333334
Merchant,Amazon.in,Standard,kurta,XS,1,399.0,ERNAKULAM,KERALA,False,18,4,not rejected,377.94
Merchant,Amazon.in,Standard,Set,XS,1,654.0,BHUBANESWAR,ODISHA,False,18,4,not rejected,654.8
Amazon,Amazon.in,Expedited,kurta,XL,0,665.1355519636998,THANE,MAHARASHTRA,False,18,4,rejected,412.03
Merchant,Amazon.in,Standard,Set,S,1,1115.0,MANDI,HIMACHAL PRADESH,False,18,4,not rejected,796.475
Merchant,Amazon.in,Standard,Set,XS,1,788.0,Anta city,RAJASTHAN,False,18,4,not rejected,429.74621428571425
Merchant,Amazon.in,Standard,kurta,S,0,380.0,RAE BARELI,UTTAR PRADESH,False,18,4,rejected,775.72
Amazon,Amazon.in,Expedited,kurta,3XL,1,399.0,NOIDA,UTTAR PRADESH,False,18,4,rejected,701.362023809524
Merchant,Amazon.in,Standard,kurta,M,1,399.0,PUNE,MAHARASHTRA,False,18,4,not rejected,665.0
Amazon,Amazon.in,Expedited,kurta,XL,0,665.1355519636998,NOIDA,UTTAR PRADESH,False,18,4,rejected,559.8615
Merchant,Amazon.in,Standard,kurta,3XL,1,484.0,KARNAL,HARYANA,False,18,4,not rejected,793.02
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,BENGALURU,KARNATAKA,False,18,4,rejected,441.29
Merchant,Amazon.in,Standard,Top,XL,1,493.0,IMPHAL,MANIPUR,False,18,4,not rejected,751.81
Merchant,Amazon.in,Standard,kurta,S,1,399.0,JAUNPURJaunpur,UTTAR PRADESH,False,18,4,not rejected,439.9316666666666
Merchant,Amazon.in,Standard,kurta,XL,1,363.0,Chennai,TAMIL NADU,False,18,4,not rejected,390.8908333333334
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,KALADHUNGI,UTTARAKHAND,False,18,4,not rejected,457.5366666666667
Amazon,Amazon.in,Expedited,Set,M,1,612.0,Kizhakkambalam,KERALA,False,18,4,rejected,544.52
Merchant,Amazon.in,Standard,Top,XL,1,690.0,VIJAYAWADA,ANDHRA PRADESH,False,18,4,not rejected,501.24199999999996
Merchant,Amazon.in,Standard,Set,L,0,662.86,BHAGALPUR,BIHAR,False,18,4,rejected,757.55
Amazon,Amazon.in,Expedited,Set,S,0,665.1355519636998,BENGALURU,KARNATAKA,False,18,4,rejected,773.97
Merchant,Amazon.in,Standard,Set,XXL,1,599.0,NOIDA,UTTAR PRADESH,False,18,4,not rejected,923.32
Merchant,Amazon.in,Standard,Set,M,0,665.1355519636998,HAPUR,UTTAR PRADESH,False,18,4,rejected,753.306
Merchant,Amazon.in,Standard,Western Dress,L,0,686.67,BAREILLY,UTTAR PRADESH,False,18,4,rejected,583.027
Merchant,Amazon.in,Standard,Top,S,1,329.0,NEW DELHI,DELHI,False,18,4,not rejected,507.355
Amazon,Amazon.in,Expedited,kurta,M,0,665.1355519636998,DOD BALLAPUR,KARNATAKA,False,18,4,rejected,689.87
Amazon,Amazon.in,Expedited,Blouse,Free,1,419.0,Bengaluru,KARNATAKA,False,18,4,rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,3XL,1,744.0,BENGALURU,KARNATAKA,False,18,4,not rejected,737.915
Merchant,Amazon.in,Standard,Set,XXL,1,654.0,CHENNAI,TAMIL NADU,False,18,4,rejected,694.65
Merchant,Amazon.in,Standard,kurta,M,1,725.0,ANAKAPALLE,ANDHRA PRADESH,False,18,4,not rejected,671.6930000000002
Merchant,Amazon.in,Standard,kurta,XL,1,376.0,RAIPUR,CHHATTISGARH,False,17,4,not rejected,783.13
Merchant,Amazon.in,Standard,kurta,3XL,1,471.0,GHAZIABAD,UTTAR PRADESH,False,17,4,not rejected,518.8933333333333
Merchant,Amazon.in,Standard,Set,3XL,1,612.0,KANPUR,UTTAR PRADESH,False,17,4,not rejected,479.17333333333335
Merchant,Amazon.in,Standard,Set,XXL,1,680.0,Thane,MAHARASHTRA,False,17,4,rejected,491.14
Merchant,Amazon.in,Standard,Set,L,0,568.57,GORAKHPUR,UTTAR PRADESH,False,17,4,rejected,776.53
Merchant,Amazon.in,Standard,Set,XXL,0,839.04,Navsari,Gujarat,False,17,4,rejected,428.83
Amazon,Amazon.in,Expedited,kurta,M,1,568.0,NEW DELHI,DELHI,False,17,4,rejected,722.455
Merchant,Amazon.in,Standard,Set,M,0,750.48,NEW DELHI,DELHI,False,17,4,rejected,788.28
Merchant,Amazon.in,Standard,Set,XL,1,725.0,NEW DELHI,DELHI,False,17,4,not rejected,637.19
Merchant,Amazon.in,Standard,kurta,S,1,487.0,Gurgaon,HARYANA,False,17,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Set,XS,0,665.1355519636998,HYDERABAD,TELANGANA,False,17,4,rejected,521.4575
Merchant,Amazon.in,Standard,kurta,XL,1,499.0,KAMRUP,ASSAM,False,17,4,not rejected,678.7104999999999
Merchant,Amazon.in,Standard,kurta,XL,1,435.0,PUDUCHERRY,PUDUCHERRY,False,17,4,not rejected,468.64033333333333
Merchant,Amazon.in,Standard,Set,XL,1,968.0,THANE,MAHARASHTRA,False,17,4,not rejected,766.0183333333334
Merchant,Amazon.in,Standard,kurta,M,0,427.62,KHARAGPUR,WEST BENGAL,False,17,4,rejected,736.805
Merchant,Amazon.in,Standard,Top,XL,1,493.0,GURUGRAM,HARYANA,False,17,4,not rejected,493.05949999999996
Merchant,Amazon.in,Standard,Set,3XL,1,909.0,NEW DELHI,DELHI,False,17,4,rejected,728.29
Merchant,Amazon.in,Standard,Set,L,0,721.9,Ernakulam,KERALA,False,17,4,rejected,851.02
Amazon,Amazon.in,Expedited,Western Dress,3XL,0,665.1355519636998,GURUGRAM,HARYANA,False,17,4,rejected,742.7
Merchant,Amazon.in,Standard,kurta,XS,0,437.14,PUNE,MAHARASHTRA,False,17,4,rejected,720.935
Merchant,Amazon.in,Standard,kurta,L,1,533.0,HYDERABAD,TELANGANA,False,17,4,not rejected,413.1
Merchant,Amazon.in,Standard,Western Dress,S,1,744.0,NEW DELHI,DELHI,False,17,4,not rejected,451.92
Amazon,Amazon.in,Expedited,Set,M,1,725.0,ITANAGAR,ARUNACHAL PRADESH,False,17,4,rejected,665.0
Amazon,Amazon.in,Expedited,kurta,3XL,1,499.0,chand nagar,New Delhi,False,17,4,rejected,744.305
Merchant,Amazon.in,Standard,kurta,L,1,259.0,KORBA,CHHATTISGARH,False,17,4,not rejected,697.31
Merchant,Amazon.in,Standard,kurta,M,1,399.0,BENGALURU,KARNATAKA,False,17,4,not rejected,769.8733333333334
Amazon,Amazon.in,Expedited,kurta,XXL,0,665.1355519636998,Pune,MAHARASHTRA,False,17,4,rejected,665.0
Amazon,Amazon.in,Expedited,kurta,XL,1,442.0,TADEPALLIGUDEM,ANDHRA PRADESH,True,17,4,rejected,802.84
Amazon,Amazon.in,Expedited,Set,XXL,0,665.1355519636998,FARIDABAD,HARYANA,False,17,4,rejected,429.7691666666667
Merchant,Amazon.in,Standard,Set,M,1,1149.0,BALURGHAT,WEST BENGAL,False,17,4,not rejected,783.81
Merchant,Amazon.in,Standard,kurta,S,1,459.0,ANTAH,RAJASTHAN,False,17,4,not rejected,439.57666666666665
Merchant,Amazon.in,Standard,kurta,S,1,399.0,THANE,MAHARASHTRA,False,17,4,not rejected,665.0
Merchant,Amazon.in,Standard,Western Dress,L,1,744.0,BELAGAVI Shedbal,KARNATAKA,False,17,4,not rejected,839.6704166666667
Amazon,Amazon.in,Expedited,kurta,L,0,665.1355519636998,Ambala,HARYANA,False,17,4,rejected,802.71
Merchant,Amazon.in,Standard,kurta,XL,1,771.0,PUNE,MAHARASHTRA,False,17,4,not rejected,854.815
Merchant,Amazon.in,Standard,Top,M,1,329.0,THANE,MAHARASHTRA,False,17,4,not rejected,665.0
Merchant,Amazon.in,Standard,Set,XL,1,635.0,THIRUVANANTHAPURAM,KERALA,False,17,4,not rejected,799.6
Merchant,Amazon.in,Standard,Set,3XL,1,654.0,ALLAHABAD,UTTAR PRADESH,False,17,4,not rejected,665.0
Merchant,Amazon.in,Standard,kurta,L,1,299.0,DEHRADUN,UTTARAKHAND,False,17,4,rejected,695.4364999999999
Merchant,Amazon.in,Standard,kurta,XS,1,345.0,NAVSARI,Gujarat,False,17,4,not rejected,463.35
Merchant,Amazon.in,Standard,kurta,XS,1,487.0,NAGPUR,MAHARASHTRA,False,17,4,not rejected,471.538
Merchant,Amazon.in,Standard,Set,L,1,1149.0,ZIRAKPUR,PUNJAB,False,17,4,not rejected,423.1025
Merchant,Amazon.in,Standard,Set,M,1,788.0,delhi,DELHI,False,17,4,not rejected,860.8966666666668
Merchant,Amazon.in,Standard,kurta,XL,1,399.0,PALAKKAD,KERALA,False,17,4,not rejected,458.93
Merchant,Amazon.in,Standard,Western Dress,L,1,744.0,Gondia,MAHARASHTRA,False,17,4,not rejected,555.81
Amazon,Amazon.in,Expedited,kurta,XXL,1,414.0,"BARRACKPORE , KOLKATA",WEST BENGAL,False,17,4,rejected,790.375
Merchant,Amazon.in,Standard,Set,S,0,568.57,VERNA,GOA,False,17,4,rejected,555.9773076923077
Merchant,Amazon.in,Standard,kurta,3XL,1,591.0,CHHINDWARA,MADHYA PRADESH,False,17,4,not rejected,538.02
Merchant,Amazon.in,Standard,Top,3XL,1,540.0,BHANDARA,MAHARASHTRA,False,17,4,not rejected,665.0
Amazon,Amazon.in,Expedited,Set,3XL,0,665.1355519636998,PUDUCHERRY,PUDUCHERRY,False,17,4,rejected,721.04
Merchant,Amazon.in,Standard,Set,S,1,1126.0,KOTA,RAJASTHAN,False,17,4,not rejected,447.68333333333334
Amazon,Amazon.in,Expedited,Set,S,1,563.0,MUMBAI - 400062,MAHARASHTRA,False,17,4,rejected,519.87
Amazon,Amazon.in,Expedited,kurta,S,1,487.0,MUMBAI - 400062,MAHARASHTRA,False,17,4,rejected,851.795
Merchant,Amazon.in,Standard,kurta,L,0,475.24,MUMBAI,MAHARASHTRA,False,17,4,rejected,485.62
Merchant,Amazon.in,Standard,kurta,M,1,459.0,AHMEDABAD,Gujarat,False,17,4,not rejected,397.2041666666667
Merchant,Amazon.in,Standard,kurta,XL,1,353.0,CHENNAI,TAMIL NADU,False,17,4,not rejected,413.47523809523807
